fips,nameState,nameCounty,abState,Community Functioning,Preparedness and Response,Internal Resources,Prevention Mitigation,Population Vulnerability Inequality Deprivation,Social Cohesion,abs_Resilience,rel_Resilience,Resistance,Recovery
19063,Iowa,Emmet County,IA,0.565141975,0.414598713,0.662217408,0.395859348,0.479762114,0.589629312,0.514651602,0.910658958,0.790712169,0.077690365
19065,Iowa,Fayette County,IA,0.578610018,0.437150267,0.370049934,0.366573589,0.513718341,0.468770555,0.525962087,0.909009643,0.790932363,0.075937951
19067,Iowa,Floyd County,IA,0.55883503,0.442068305,0.443132808,0.438000343,0.492208147,0.589516489,0.511933001,0.91607178,0.800168481,0.079241956
19069,Iowa,Franklin County,IA,0.579633812,0.41214419,0.526326002,0.380758863,0.527858815,0.518823657,0.528166132,0.911206561,0.795591114,0.076041904
19071,Iowa,Fremont County,IA,0.546756594,0.372583991,0.639136371,0.359961123,0.523796111,0.583320197,0.49650717,0.908095441,0.791016016,0.074812944
19073,Iowa,Greene County,IA,0.576408966,0.397772173,0.574811137,0.464797147,0.553304572,0.58751517,0.530648736,0.920611524,0.814243357,0.07752772
19075,Iowa,Grundy County,IA,0.583331586,0.41885045,0.523885685,0.372252195,0.628164265,0.57121887,0.5367171,0.920089213,0.811538243,0.078320213
19077,Iowa,Guthrie County,IA,0.569153189,0.414489283,0.57742015,0.44012092,0.520562732,0.622752483,0.522466413,0.917971511,0.805110937,0.078988427
19079,Iowa,Hamilton County,IA,0.528928749,0.451080792,0.505202536,0.439489684,0.55058552,0.5151941,0.48577283,0.918408824,0.809483622,0.077365754
19081,Iowa,Hancock County,IA,0.587403389,0.40844838,0.478288347,0.427797994,0.60634897,0.682786585,0.543407684,0.925101377,0.818025993,0.081092863
19083,Iowa,Hardin County,IA,0.583090976,0.457686236,0.519346676,0.470498901,0.625837659,0.574093081,0.54181135,0.929205514,0.828513375,0.080886219
19085,Iowa,Harrison County,IA,0.55443721,0.431599393,0.492267321,0.373176557,0.597440467,0.571797634,0.508925395,0.917913491,0.806524857,0.078265039
19087,Iowa,Henry County,IA,0.532942138,0.457056474,0.478144076,0.473418848,0.541654091,0.552344905,0.491159868,0.921600739,0.814118947,0.078820307
19089,Iowa,Howard County,IA,0.55556235,0.408411339,0.507870288,0.348348126,0.570241642,0.53218757,0.506460685,0.911618083,0.797100894,0.075756715
19091,Iowa,Humboldt County,IA,0.566723729,0.388606755,0.601285871,0.363815883,0.507475279,0.570974153,0.514732953,0.90826081,0.789344807,0.075782553
19093,Iowa,Ida County,IA,0.6413044,0.371517713,0.676987452,0.376705889,0.499387557,0.583760604,0.583476484,0.909827664,0.790589515,0.076883891
19095,Iowa,Iowa County,IA,0.607851325,0.428628346,0.489164043,0.466454169,0.639257563,0.530623739,0.564059565,0.927956462,0.829501524,0.078652901
19097,Iowa,Jackson County,IA,0.554656989,0.418716908,0.543144632,0.475138247,0.547684167,0.581148724,0.511060874,0.921399864,0.815172098,0.077990328
19099,Iowa,Jasper County,IA,0.53670805,0.508398789,0.514212612,0.48338427,0.619760023,0.554298737,0.499484473,0.930644646,0.829983697,0.082020836
19101,Iowa,Jefferson County,IA,0.560304901,0.415208773,0.605561936,0.312631067,0.506183535,0.593292643,0.507919198,0.906505007,0.781452204,0.077500678
19103,Iowa,Johnson County,IA,0.544744644,0.636155627,0.503989744,0.63444275,0.529797059,0.544327892,0.512055318,0.939991469,0.842327321,0.088913343
19105,Iowa,Jones County,IA,0.57421338,0.457259782,0.428623068,0.431117165,0.560694682,0.534874478,0.52843526,0.920276814,0.810380469,0.079157266
19107,Iowa,Keokuk County,IA,0.532590618,0.36285558,0.613674868,0.311178979,0.541045967,0.572822078,0.481663013,0.904377578,0.785411715,0.073549965
19109,Iowa,Kossuth County,IA,0.563064849,0.416514106,0.568296345,0.359619316,0.574913145,0.585815939,0.515192589,0.914979137,0.800423617,0.077853695
19111,Iowa,Lee County,IA,0.530742836,0.5265239,0.507209276,0.456710422,0.520325067,0.495240576,0.48877661,0.920929265,0.808476718,0.080974652
19113,Iowa,Linn County,IA,0.556684732,0.667513738,0.515362747,0.625652826,0.621331213,0.53273352,0.526968457,0.946619203,0.85707318,0.090765704
19115,Iowa,Louisa County,IA,0.551282382,0.416229164,0.408399529,0.448222171,0.583944416,0.588136535,0.508326856,0.922080721,0.816743046,0.077990328
19117,Iowa,Lucas County,IA,0.5428337,0.405484705,0.457564622,0.358476461,0.533179009,0.654530752,0.495375237,0.912572741,0.793523308,0.078403121
19119,Iowa,Lyon County,IA,0.583263362,0.397829521,0.479827898,0.370676135,0.676809699,0.565704373,0.538015743,0.922423347,0.819116069,0.077177647
19121,Iowa,Madison County,IA,0.552609712,0.43565582,0.616814993,0.413545018,0.670100238,0.579688796,0.51212943,0.926747068,0.825797312,0.079072756
19123,Iowa,Mahaska County,IA,0.553757074,0.471055662,0.48655785,0.449586387,0.516077904,0.518770827,0.508482134,0.918240431,0.805958104,0.078960357
19125,Iowa,Marion County,IA,0.581404924,0.522826651,0.518813461,0.512411788,0.629730505,0.524003365,0.543156463,0.93421373,0.836995779,0.083125494
19127,Iowa,Marshall County,IA,0.535596861,0.541087194,0.404303885,0.449638368,0.629899944,0.468127319,0.497300732,0.928498222,0.825836016,0.081479444
19129,Iowa,Mills County,IA,0.57410038,0.450919837,0.556596442,0.492172867,0.651416678,0.584169491,0.535336336,0.932478631,0.836570796,0.080768609
19131,Iowa,Mitchell County,IA,0.562889713,0.387453614,0.611370915,0.299627865,0.63973141,0.677583152,0.515755407,0.916263694,0.801475024,0.078736515
19133,Iowa,Monona County,IA,0.531824959,0.447250882,0.547614441,0.273810725,0.467006814,0.608986507,0.480030261,0.902609502,0.769462203,0.078736515
19135,Iowa,Monroe County,IA,0.54423266,0.396179723,0.510356514,0.341898641,0.560654395,0.548651046,0.495191258,0.909888903,0.794257718,0.07521816
19137,Iowa,Montgomery County,IA,0.557946439,0.394607445,0.517403125,0.425518464,0.49233377,0.586518534,0.509058211,0.912378279,0.797208134,0.0764869
19139,Iowa,Muscatine County,IA,0.528417898,0.503974819,0.511703128,0.500393615,0.603634045,0.482146119,0.490791819,0.928794843,0.829501071,0.079782565
19141,Iowa,O'Brien County,IA,0.570364756,0.391825762,0.524802327,0.400848705,0.523488891,0.631366322,0.521485487,0.914301738,0.798735065,0.077880983
19143,Iowa,Osceola County,IA,0.524547228,0.366722956,0.667328711,0.433394241,0.592194799,0.603475659,0.481911267,0.918718547,0.81466648,0.074989688
19145,Iowa,Page County,IA,0.502996553,0.432933063,0.51749199,0.401797355,0.472968253,0.55743921,0.457367556,0.909285666,0.790106563,0.0764869
19147,Iowa,Palo Alto County,IA,0.603563715,0.462387911,0.578911333,0.338413794,0.582763336,0.619582771,0.554290975,0.918363648,0.799700382,0.082172502
19149,Iowa,Plymouth County,IA,0.579896826,0.488567239,0.564620105,0.473293198,0.652724758,0.536085764,0.540360877,0.931822443,0.833781283,0.081509334
19151,Iowa,Pocahontas County,IA,0.555072369,0.396263228,0.509190615,0.327016405,0.516938221,0.678416451,0.50487649,0.909568765,0.785870556,0.078652901
19153,Iowa,Polk County,IA,0.540959358,0.739039945,0.489405817,0.624125884,0.573731057,0.559153781,0.511671149,0.945858762,0.84954421,0.094591079
19155,Iowa,Pottawattamie County,IA,0.50745349,0.609057553,0.462280642,0.533839727,0.556421709,0.455092955,0.472737111,0.931587071,0.828464717,0.084324267
19157,Iowa,Poweshiek County,IA,0.582411289,0.433760628,0.534270306,0.48461508,0.590342964,0.586635347,0.539777346,0.926797533,0.824564563,0.079839901
19159,Iowa,Ringgold County,IA,0.5248678,0.350366872,0.548273259,0.316508201,0.467652081,0.657909088,0.472769659,0.900740452,0.774741722,0.074586923
19161,Iowa,Sac County,IA,0.579929933,0.401979213,0.564335072,0.338300881,0.597330741,0.55833142,0.529966498,0.913845738,0.800242433,0.076698117
19163,Iowa,Scott County,IA,0.521238226,0.638385331,0.497336274,0.573566248,0.56548551,0.495235646,0.488463739,0.937121866,0.837573579,0.087237709
19165,Iowa,Shelby County,IA,0.592004575,0.43444621,0.602880293,0.453670576,0.556623665,0.615899694,0.546422945,0.923004598,0.813919425,0.080651341
19167,Iowa,Sioux County,IA,0.609876167,0.507504737,0.543047501,0.545660354,0.706855833,0.495551367,0.574233903,0.941558194,0.856052188,0.082508149
19169,Iowa,Story County,IA,0.510477492,0.593168842,0.48128579,0.598303973,0.535884137,0.558704979,0.4778171,0.936019919,0.836424298,0.086155271
19171,Iowa,Tama County,IA,0.55063712,0.490087654,0.405322796,0.362290706,0.586700464,0.555755264,0.505993251,0.918923249,0.803798827,0.080856785
19173,Iowa,Taylor County,IA,0.538759095,0.362060028,0.637870346,0.325669674,0.506034783,0.574123088,0.486472162,0.902949327,0.782102733,0.07359869
19175,Iowa,Union County,IA,0.589157647,0.450180009,0.549459866,0.435012807,0.55341019,0.577502877,0.542679501,0.921110849,0.810165556,0.080272559
19177,Iowa,Van Buren County,IA,0.514262897,0.2436107,0.61429443,0.263041392,0.561504693,0.564745711,0.459221723,0.892970747,0.778115576,0.066031038
19179,Iowa,Wapello County,IA,0.50100446,0.528845048,0.439165714,0.41943471,0.491291933,0.5079342,0.458955734,0.916071155,0.797421237,0.080622077
19181,Iowa,Warren County,IA,0.550965797,0.552154805,0.408029992,0.537470484,0.686825766,0.455767737,0.517654829,0.939540769,0.851077334,0.082508149
19183,Iowa,Washington County,IA,0.554192847,0.444942117,0.607738308,0.449140482,0.626677562,0.559992542,0.513273447,0.926163968,0.824468375,0.079044626
19185,Iowa,Wayne County,IA,0.521635867,0.353958603,0.511270089,0.29873483,0.503695862,0.523448798,0.468479792,0.898097354,0.776555475,0.071399243
19187,Iowa,Webster County,IA,0.561987098,0.469966989,0.474100187,0.408912287,0.507810401,0.471949055,0.513342149,0.913441164,0.797472679,0.07766321
19189,Iowa,Winnebago County,IA,0.587678922,0.463337138,0.59875473,0.451230957,0.57522009,0.631526113,0.544114565,0.925870479,0.817216152,0.082600165
19191,Iowa,Winneshiek County,IA,0.591589623,0.456666301,0.454505539,0.456189931,0.696868134,0.54439922,0.551864552,0.93285029,0.838127243,0.080388728
19193,Iowa,Woodbury County,IA,0.512459235,0.586405014,0.513858029,0.470595201,0.54796766,0.501400693,0.474837746,0.926586377,0.816348772,0.08410085
19195,Iowa,Worth County,IA,0.569966567,0.408688183,0.730680615,0.371324647,0.590519444,0.621111458,0.523071,0.917722249,0.805194521,0.078652901
19197,Iowa,Wright County,IA,0.569117105,0.419103435,0.533295187,0.333979496,0.498390425,0.511777591,0.515305133,0.905446573,0.783060443,0.075756715
20001,Kansas,Allen County,KS,0.524954213,0.436596077,0.574616486,0.426979737,0.501666106,0.483801216,0.478779029,0.912039596,0.79866252,0.075499302
20003,Kansas,Anderson County,KS,0.466187952,0.389130662,0.575704161,0.38586406,0.560249546,0.547537377,0.424672405,0.910946762,0.800720829,0.07323482
20005,Kansas,Atchison County,KS,0.551002588,0.447846611,0.533279968,0.340979469,0.468030311,0.542234724,0.499231424,0.906041886,0.779976815,0.077717539
20007,Kansas,Barber County,KS,0.60235284,0.331966895,0.557319355,0.372476964,0.488863757,0.575264028,0.545121123,0.904986392,0.786949902,0.073501305
20009,Kansas,Barton County,KS,0.560580304,0.486010008,0.585621134,0.452365883,0.497827144,0.547519327,0.515054982,0.918788939,0.803937037,0.080622077
20011,Kansas,Bourbon County,KS,0.497129092,0.411915097,0.536498209,0.425461418,0.462580142,0.526488673,0.451409864,0.90803349,0.791588598,0.074486907
20013,Kansas,Brown County,KS,0.58211613,0.446423151,0.536354058,0.358954292,0.511398081,0.43840576,0.528527971,0.907942496,0.789224075,0.075627789
20015,Kansas,Butler County,KS,0.481228895,0.583022166,0.521844701,0.552006581,0.629821377,0.454009426,0.450754767,0.936674361,0.843688087,0.082723174
20017,Kansas,Chase County,KS,0.550332641,0.191113613,0.611449705,0.418132036,0.509487876,0.732397279,0.497877402,0.904684485,0.796122401,0.068854802
20019,Kansas,Chautauqua County,KS,0.571597576,0.332622532,0.591296228,0.323839069,0.418789354,0.465907948,0.509306771,0.891023322,0.766280562,0.069370729
20021,Kansas,Cherokee County,KS,0.477019992,0.484888346,0.377210541,0.455279754,0.524358002,0.499224838,0.437928749,0.918051144,0.807831794,0.077771944
20023,Kansas,Cheyenne County,KS,0.518996692,0.32766345,0.672653632,0.334358372,0.575272683,0.63969954,0.471348559,0.908191838,0.794647114,0.073162478
20025,Kansas,Clark County,KS,0.509965477,0.30755695,NaN,0.31036632,0.541300718,0.545482129,0.458535247,0.899149584,0.783745275,0.069219453
20027,Kansas,Clay County,KS,0.566753638,0.383773363,0.520353254,0.379570793,0.51054284,0.617201737,0.516185471,0.910775753,0.792764669,0.076830721
20029,Kansas,Cloud County,KS,0.575687976,0.344318771,0.499650061,0.364518132,0.524925642,0.584730483,0.522477481,0.907570599,0.791679974,0.073966193
20031,Kansas,Coffey County,KS,0.577020549,0.427643408,0.47547124,0.494992831,0.5712848,0.601359109,0.534384232,0.926109533,0.823056286,0.079753928
20033,Kansas,Comanche County,KS,0.578696823,0.169805787,0.642957245,0.405113095,0.57138007,0.519260132,0.521379224,0.90095401,0.802324985,0.062484377
20035,Kansas,Cowley County,KS,0.478740553,0.539550568,0.374432085,0.452835541,0.505861429,0.514095973,0.440331793,0.919771244,0.805420041,0.081063278
20037,Kansas,Crawford County,KS,0.493059795,0.512540238,0.499912134,0.481172792,0.449717429,0.457409724,0.45128377,0.91527189,0.800013865,0.07845849
20039,Kansas,Decatur County,KS,0.547477962,0.325271471,0.72183598,0.318067179,0.372240522,0.710915222,0.489692882,0.894452227,0.75994388,0.074787763
20041,Kansas,Dickinson County,KS,0.544139203,0.465410814,0.545365123,0.37363771,0.555424184,0.520537578,0.497938155,0.915093329,0.799710068,0.078375465
20043,Kansas,Doniphan County,KS,0.554993835,0.408286913,0.486937208,0.444262929,0.585964925,0.477792724,0.509868546,0.91869227,0.815423516,0.074662112
20045,Kansas,Douglas County,KS,0.52013619,0.613401,0.511713075,0.681687236,0.518233104,0.495103723,0.489133452,0.940394961,0.847725029,0.08608851
20047,Kansas,Edwards County,KS,0.543255795,0.337646961,NaN,0.234623384,0.547873381,0.495406146,0.486193381,0.894962162,0.772893132,0.070092885
20049,Kansas,Elk County,KS,0.444307579,0.296909009,0.469590843,0.324130058,0.48346565,0.556414882,0.396884661,0.893265567,0.775747213,0.067290867
20051,Kansas,Ellis County,KS,0.511316193,0.510750089,0.598817944,0.493834992,0.533331015,0.527139529,0.472536303,0.924156734,0.816719633,0.080680626
20053,Kansas,Ellsworth County,KS,0.588444215,0.357728454,0.567660026,0.370790764,0.586985127,0.454182109,0.535436215,0.909918394,0.802250013,0.071514144
20055,Kansas,Finney County,KS,0.506340108,0.536801731,0.545637067,0.543159403,0.599366031,0.367091576,0.471107195,0.930416508,0.835754789,0.078430796
20057,Kansas,Ford County,KS,0.492414564,0.5157795,0.412774232,0.495111568,0.574662299,0.393156085,0.455128259,0.924278631,0.822986105,0.077500678
20059,Kansas,Franklin County,KS,0.49331392,0.493267753,0.419840147,0.466175279,0.57943864,0.513688175,0.455831671,0.924019477,0.81933003,0.079100906
20061,Kansas,Geary County,KS,0.453058329,0.529208859,0.316947758,0.481840433,0.638076304,0.386281199,0.420475357,0.928082168,0.831582606,0.077636074
20063,Kansas,Gove County,KS,0.583139919,0.277898856,0.77240796,0.365899344,0.534676399,0.656333881,0.52877774,0.906776782,0.792966064,0.072494109
20065,Kansas,Graham County,KS,0.601716848,0.314065058,0.80594065,0.261307713,0.494803012,0.592450678,0.539264864,0.896210346,0.76961444,0.072565135
20067,Kansas,Grant County,KS,0.547545057,0.245586264,0.421250948,0.511678455,0.633614665,0.251346551,0.499399445,0.912070047,0.830800228,0.059141454
20069,Kansas,Gray County,KS,0.546054905,0.398240274,0.591556881,0.507041297,0.688680896,0.444715451,0.508076119,0.930448777,0.843734661,0.073623076
20071,Kansas,Greeley County,KS,0.607017909,0.146510175,NaN,0.318439471,0.60043879,0.641658261,0.546098854,0.89964208,0.793509026,0.065274514
20073,Kansas,Greenwood County,KS,0.565191799,0.461424827,0.594020266,0.323180411,0.45402765,0.538289324,0.511377482,0.904785743,0.775223196,0.078541691
20075,Kansas,Hamilton County,KS,0.526562779,0.307890744,0.598341879,0.356281085,0.627245858,0.311653708,0.47555475,0.903130203,0.804036663,0.063830636
20077,Kansas,Harper County,KS,0.572818926,0.331413092,0.639317513,0.344236978,0.477100936,0.497672359,0.514609455,0.898380678,0.779357296,0.070493161
20079,Kansas,Harvey County,KS,0.549625065,0.535738373,0.487411796,0.488056515,0.580648149,0.478246678,0.510003533,0.927911707,0.824066921,0.081689134
20081,Kansas,Haskell County,KS,0.532532093,0.362479541,0.56223413,0.559911758,0.658337393,0.468524284,0.495762673,0.930953608,0.847301461,0.072070855
20083,Kansas,Hodgeman County,KS,0.54400297,0.313724952,0.723426495,0.404866805,0.547335269,0.648035874,0.495943763,0.911656351,0.801822871,0.073428435
20085,Kansas,Jackson County,KS,0.550436424,0.43039032,0.582974081,0.415748341,0.626300982,0.567289055,0.508055085,0.923004117,0.818492067,0.07823748
20087,Kansas,Jefferson County,KS,0.546234356,0.458816126,0.505802387,0.482899087,0.707745064,0.530503183,0.510556438,0.934683864,0.844325532,0.079270226
20089,Kansas,Jewell County,KS,0.568918841,0.318181724,0.633714854,0.280701276,0.449670679,0.591129675,0.508338805,0.893517261,0.765229237,0.071907587
20091,Kansas,Johnson County,KS,0.586417737,0.754826247,0.534525489,0.704789266,0.654160006,0.439953085,0.560339477,0.955529551,0.877425436,0.09375293
20093,Kansas,Kearny County,KS,0.575025307,0.165856657,0.632371871,0.451993475,0.55214338,0.297967062,0.514389439,0.894550958,0.804857033,0.055548611
20095,Kansas,Kingman County,KS,0.534051342,0.372622431,0.575435406,0.367919089,0.564974207,0.588080626,0.486885786,0.911683481,0.799098906,0.074812944
20097,Kansas,Kiowa County,KS,0.552239429,0.285588176,0.737669834,0.408101505,0.529777552,0.625344905,0.501621749,0.908341061,0.798765273,0.071399243
20099,Kansas,Labette County,KS,0.513100817,0.459025051,0.485725221,0.437324307,0.495340603,0.500036162,0.468891234,0.913838409,0.799791112,0.076910503
20101,Kansas,Lane County,KS,0.594907875,0.296555149,0.548821935,0.431035348,0.554927118,0.726909652,0.545604891,0.917125011,0.808403524,0.076250667
20103,Kansas,Leavenworth County,KS,0.500858227,0.599577123,0.513042803,0.540907126,0.630920098,0.413181618,0.468867859,0.936128894,0.842039888,0.082939322
20105,Kansas,Lincoln County,KS,0.615559386,0.199207745,0.668274981,0.384030055,0.548299746,0.672262893,0.557599692,0.905842238,0.797236058,0.069544427
20107,Kansas,Linn County,KS,0.472545753,0.414387626,0.511542491,0.45327957,0.409614042,0.53849955,0.428137322,0.906023001,0.787384501,0.074337385
20109,Kansas,Logan County,KS,0.579285517,0.190782115,0.583044167,0.394198878,0.522965886,0.682116413,0.523171871,0.903133007,0.794217719,0.068241537
20111,Kansas,Lyon County,KS,0.516297845,0.522994004,0.455603471,0.524001498,0.458997049,0.43969547,0.474788612,0.919602157,0.808894082,0.079157266
20113,Kansas,McPherson County,KS,0.59453654,0.492326863,0.632550263,0.531779978,0.668878759,0.520546476,0.557323857,0.937408922,0.846795219,0.081899906
20115,Kansas,Marion County,KS,0.513312613,0.408204962,0.513048916,0.381602731,0.559922042,0.549914982,0.468600046,0.912894081,0.800718655,0.07537125
20117,Kansas,Marshall County,KS,0.606267953,0.427208789,0.606488521,0.346222396,0.523727625,0.65364652,0.554059979,0.913886304,0.790994965,0.081092863
20119,Kansas,Meade County,KS,0.605111787,0.344436558,0.623489411,0.406230576,0.59728663,0.567613705,0.554698574,0.91668777,0.810901394,0.074611969
20121,Kansas,Miami County,KS,0.525924369,0.521931393,0.600680244,0.50769031,0.626256664,0.557511754,0.490865337,0.933338262,0.835431538,0.082692387
20123,Kansas,Mitchell County,KS,0.596706069,0.356728078,0.530832067,0.459669257,0.513010387,0.553024053,0.545584321,0.91432675,0.805707433,0.074561894
20125,Kansas,Montgomery County,KS,0.506641704,0.522422682,0.473342884,0.451327283,0.454102633,0.414577048,0.462625172,0.913120986,0.795752454,0.078127442
20127,Kansas,Morris County,KS,0.525287728,0.370404397,0.337097527,0.416475873,0.584124532,0.526418603,0.480606528,0.91493957,0.809884917,0.073138395
20129,Kansas,Morton County,KS,0.531456585,0.198353955,0.568036346,0.506890253,0.583087188,0.405369814,0.482770059,0.908390398,0.821297453,0.060362522
20131,Kansas,Nemaha County,KS,0.614406608,0.409668196,0.506021278,0.416991534,0.567533492,0.632857485,0.565776671,0.920850563,0.809508483,0.08024357
20133,Kansas,Neosho County,KS,0.522692978,0.455509121,0.521859047,0.445198122,0.436451488,0.500746782,0.475674535,0.910045772,0.791373399,0.076777624
20135,Kansas,Ness County,KS,0.609412098,0.196933267,0.672664104,0.367906609,0.501741088,0.555341195,0.545889107,0.89576349,0.785413627,0.065409021
20137,Kansas,Norton County,KS,0.520236729,0.317597109,0.633540383,0.407256853,0.659015212,0.505902219,0.476828425,0.916560478,0.82001575,0.06974088
20139,Kansas,Osage County,KS,0.497544702,0.431896628,0.520453781,0.50229858,0.552674143,0.471286666,0.45808251,0.920686138,0.819626197,0.074812944
20141,Kansas,Osborne County,KS,0.543600959,0.306398008,0.484914025,0.396057101,0.381814165,0.555550318,0.486195948,0.894398622,0.77203657,0.069894446
20143,Kansas,Ottawa County,KS,0.552907411,0.365512962,0.625959655,0.371137659,0.641911041,0.566492707,0.507219246,0.917367421,0.812455742,0.074586923
20145,Kansas,Pawnee County,KS,0.523554155,0.445755598,0.562720837,0.435918817,0.623689906,0.597288662,0.484402995,0.92522042,0.821749853,0.079270226
20147,Kansas,Phillips County,KS,0.603210843,0.327010671,0.792138703,0.349473402,0.608036018,0.641273564,0.551520655,0.914308257,0.803475382,0.075576342
20149,Kansas,Pottawatomie County,KS,0.571460904,0.487102715,0.605849241,0.488381352,0.678643828,0.524352263,0.533969658,0.934394032,0.840725003,0.081092863
20151,Kansas,Pratt County,KS,0.552061136,0.403999244,0.635603936,0.383346979,0.498655038,0.573322897,0.502215281,0.909709539,0.791296324,0.076407993
20153,Kansas,Rawlins County,KS,0.552853038,0.312403784,0.659208279,0.277241977,0.590026286,0.727608377,0.501780248,0.907619592,0.788453074,0.07537125
20155,Kansas,Reno County,KS,0.512499004,0.571706941,0.497491457,0.381662412,0.52673981,0.386041109,0.469163685,0.915443116,0.7969664,0.080214601
20157,Kansas,Republic County,KS,0.551703841,0.333240181,0.602521688,0.330920508,0.526512065,0.632890142,0.499426808,0.905244391,0.786388768,0.073941579
20159,Kansas,Rice County,KS,0.561590318,0.397669785,0.359929891,0.30810996,0.570165581,0.497895603,0.509355368,0.906987446,0.789969101,0.074213241
20161,Kansas,Riley County,KS,0.471172697,0.571025196,0.456156303,0.566837633,0.525346029,0.396161933,0.43743175,0.928389427,0.827620259,0.080330602
20163,Kansas,Rooks County,KS,0.550890598,0.35518933,0.5721228,0.410065506,0.527486232,0.615087584,0.502532068,0.912217543,0.799930334,0.074989688
20165,Kansas,Rush County,KS,0.517172053,0.311452548,NaN,0.333783986,0.574833077,0.556864268,0.467821437,0.90457602,0.793450142,0.070092885
20167,Kansas,Russell County,KS,0.55547179,0.4048246,0.635650277,0.369303864,0.536628534,0.654052271,0.507653146,0.913913462,0.795984075,0.078736515
20169,Kansas,Saline County,KS,0.521498928,0.547835827,0.533964181,0.517921828,0.518397162,0.482276505,0.482791916,0.92577739,0.818625116,0.081809442
20171,Kansas,Scott County,KS,0.554215458,0.357871764,0.630271402,0.384189623,0.807778249,0.64038199,0.517058743,0.932956193,0.843908399,0.076910503
20173,Kansas,Sedgwick County,KS,0.510773683,0.745556626,0.48241331,0.586407886,0.52793252,0.396762806,0.478920624,0.937637628,0.834222219,0.090212929
20175,Kansas,Seward County,KS,0.515175066,0.498662331,0.374753596,0.551980785,0.586460835,0.332062397,0.477900247,0.927646306,0.834258976,0.075550644
20177,Kansas,Shawnee County,KS,0.511147767,0.66606458,0.494958955,0.586120674,0.51781372,0.563343748,0.478882855,0.936877525,0.832366502,0.0899937
20179,Kansas,Sheridan County,KS,0.578094206,0.305110712,0.764756681,0.333231586,0.627973226,0.727501094,0.529066904,0.915191501,0.804213421,0.076120056
20181,Kansas,Sherman County,KS,0.560446404,0.231905592,0.637400226,0.405427079,0.534970832,0.62045101,0.507288195,0.905150237,0.798182166,0.068430688
20183,Kansas,Smith County,KS,0.531950135,0.329632038,0.658597894,0.310152914,0.408803218,0.673345865,0.476160382,0.895122212,0.764051733,0.073745252
20185,Kansas,Stafford County,KS,0.570024962,0.361504144,0.689976529,0.412825311,0.519040975,0.654293276,0.520887443,0.913797601,0.799621212,0.076857297
20187,Kansas,Stanton County,KS,0.524537617,0.31192552,0.726895235,0.491580912,0.727354317,0.238156758,0.483890124,0.922507953,0.844999502,0.062713645
20189,Kansas,Stevens County,KS,0.550267442,0.360408814,0.523758798,0.541337416,0.54322305,0.290290383,0.503498736,0.915007318,0.822408951,0.066865617
20191,Kansas,Sumner County,KS,0.508463922,0.476335037,0.446867219,0.466943172,0.557718997,0.511445352,0.468722327,0.921839892,0.815582675,0.078347829
20193,Kansas,Thomas County,KS,0.591698415,0.245782766,0.571733642,0.420652915,0.549214759,0.618170427,0.538066721,0.909359747,0.803722933,0.070092885
20195,Kansas,Trego County,KS,0.604894567,0.343775685,0.620889018,0.336715853,0.745513946,0.653762759,0.559679801,0.925251823,0.82509021,0.077446652
20197,Kansas,Wabaunsee County,KS,0.539931885,0.367002984,0.492017793,0.468875382,0.715941134,0.560720765,0.502505097,0.93068239,0.842112976,0.074863357
20199,Kansas,Wallace County,KS,0.592561117,0.156344932,NaN,0.329950159,0.452376574,0.703657138,0.527730398,0.890592352,0.771474558,0.066685007
20201,Kansas,Washington County,KS,0.567506323,0.354834347,0.552715122,0.353013823,0.583211055,0.585594761,0.517371793,0.9116582,0.799597076,0.074561894
20203,Kansas,Wichita County,KS,0.552220539,0.305837029,0.66287846,0.512818331,0.654245406,0.491134307,0.510641987,0.924706619,0.837602977,0.069718997
20205,Kansas,Wilson County,KS,0.557425254,0.370026266,0.547218936,0.368976286,0.441516681,0.552702772,0.502604573,0.901653753,0.778784123,0.073818752
20207,Kansas,Woodson County,KS,0.551044693,0.19798121,0.562933645,0.300309854,0.419937612,0.599385218,0.486585402,0.883023479,0.760760152,0.064779721
20209,Kansas,Wyandotte County,KS,0.466278147,0.663896376,0.408506368,0.517566349,0.503648247,0.381198381,0.432356929,0.92725111,0.816978723,0.084710044
21001,Kentucky,Adair County,KY,0.452756722,0.461219969,0.496265885,0.487703409,0.434068872,0.471234586,0.412573869,0.911248468,0.797368921,0.07521816
21003,Kentucky,Allen County,KY,0.396722654,0.476995218,0.177171779,0.501908104,0.487415208,0.411562878,0.363011896,0.91502689,0.808218863,0.074089511
21005,Kentucky,Anderson County,KY,0.423464382,0.474003277,0.450036614,0.54233699,0.633422071,0.607478154,0.395228724,0.933322237,0.841543476,0.078904277
21007,Kentucky,Ballard County,KY,0.518076847,0.397829521,0.53481494,0.481427008,0.501000016,0.558101381,0.474436456,0.915764637,0.807495643,0.075243632
21009,Kentucky,Barren County,KY,0.507620004,0.535100378,0.423409482,0.56982898,0.443165671,0.344301987,0.467036931,0.920052258,0.813390135,0.077419667
21011,Kentucky,Bath County,KY,0.442682903,0.397829521,0.505376888,0.497480492,0.341367932,0.379554723,0.397591072,0.898139661,0.781668507,0.069262607
21013,Kentucky,Bell County,KY,0.433968323,0.496908097,0.35951253,0.469046987,0.256811068,0.415740173,0.389396691,0.897292891,0.765740655,0.075243632
