fips,nameState,nameCounty,abState,Community Functioning,Preparedness and Response,Internal Resources,Prevention Mitigation,Population Vulnerability Inequality Deprivation,Social Cohesion,abs_Resilience,rel_Resilience,Resistance,Recovery
18119,Indiana,Owen County,IN,0.437979123,0.445034522,0.480161683,0.484124184,0.558968497,0.538736361,0.326718034,0.745967141,0.456253644,0.069784687
18121,Indiana,Parke County,IN,0.444806756,0.474587212,0.324094303,0.426628856,0.477535108,0.538153184,0.323379488,0.727011188,0.410652568,0.070762562
18123,Indiana,Perry County,IN,0.461169137,0.485405429,0.474530152,0.437859951,0.570792076,0.531947541,0.344355762,0.746701664,0.44599815,0.071954159
18125,Indiana,Pike County,IN,0.467401097,0.435929405,0.381067639,0.370486742,0.610958412,0.561322385,0.343520258,0.734958176,0.434811085,0.069479188
18127,Indiana,Porter County,IN,0.480954632,0.637677295,0.508836669,0.551684144,0.618447946,0.511351644,0.383531041,0.797437045,0.512364089,0.081270828
18129,Indiana,Posey County,IN,0.488756968,0.492816576,0.579850382,0.531225112,0.589213404,0.539911372,0.376104746,0.769512807,0.487597691,0.073428435
18131,Indiana,Pulaski County,IN,0.520900936,0.448596068,0.524757722,0.381823093,0.521259756,0.600482778,0.378771311,0.727146535,0.410573865,0.070785105
18133,Indiana,Putnam County,IN,0.482381003,0.507235238,0.501829345,0.463038578,0.62427316,0.539501267,0.369170306,0.765308549,0.475576828,0.073966193
18135,Indiana,Randolph County,IN,0.503935042,0.480806029,0.427679946,0.405638517,0.487281929,0.540478809,0.366527574,0.727330992,0.40798332,0.071399243
18137,Indiana,Ripley County,IN,0.498726346,0.502541998,0.550650628,0.521834044,0.662236365,0.524228153,0.390429002,0.782852168,0.513075377,0.074238037
18139,Indiana,Rush County,IN,0.534710393,0.457508863,0.390862386,0.456451448,0.488071182,0.552684237,0.392019304,0.73314323,0.424015622,0.070785105
18141,Indiana,St. Joseph County,IN,0.486532988,0.696740517,0.451483261,0.551580799,0.484716507,0.482301485,0.380031721,0.781101654,0.464179646,0.083187737
18143,Indiana,Scott County,IN,0.45141036,0.438972046,0.473396239,0.497696763,0.563916671,0.433828346,0.335447381,0.743109621,0.461784213,0.067866354
18145,Indiana,Shelby County,IN,0.499282056,0.565776253,0.492271268,0.500102285,0.609577674,0.434803499,0.385989976,0.773090022,0.485415174,0.075602057
18147,Indiana,Spencer County,IN,0.500221537,0.516655106,0.541434781,0.500301693,0.630615721,0.559012707,0.388333899,0.77632383,0.492945063,0.075320151
18149,Indiana,Starke County,IN,0.464947419,0.449768568,0.420046591,0.433031591,0.536349285,0.504386126,0.340377821,0.732078095,0.430735918,0.069219453
18151,Indiana,Steuben County,IN,0.515028053,0.509114873,0.418608536,0.559855435,0.597845217,0.601715228,0.403258593,0.782983744,0.503799771,0.076067937
18153,Indiana,Sullivan County,IN,0.426696213,0.470479671,0.45632305,0.429498823,0.51118475,0.53463836,0.31228688,0.731871695,0.422042376,0.070560319
18155,Indiana,Switzerland County,IN,0.438211562,0.44067072,0.556549388,0.407210584,0.506896155,0.466628592,0.314803281,0.71838196,0.411543939,0.067680306
18157,Indiana,Tippecanoe County,IN,0.47273303,0.660279548,0.427650845,0.58750005,0.503339977,0.417295242,0.369728202,0.782107825,0.481725002,0.080359654
18159,Indiana,Tipton County,IN,0.489645255,0.441061794,0.506589193,0.565975046,0.628522583,0.631428662,0.382586202,0.781353843,0.515988386,0.072802898
18161,Indiana,Union County,IN,0.493317188,0.243487534,0.526104927,0.469203335,0.638164712,0.589137589,0.358356925,0.726422946,0.472360696,0.05974575
18163,Indiana,Vanderburgh County,IN,0.508078439,0.658678246,0.514857601,0.585009306,0.468638663,0.51785693,0.39665012,0.78068678,0.469415129,0.081960326
18165,Indiana,Vermillion County,IN,0.501670085,0.510635046,0.437244527,0.393339505,0.553179621,0.555396694,0.37237134,0.742263394,0.426704571,0.073671898
18167,Indiana,Vigo County,IN,0.475438659,0.621640427,0.438548283,0.518652249,0.443943184,0.469050272,0.360325081,0.757879223,0.435646296,0.078403121
18169,Indiana,Wabash County,IN,0.539815967,0.461424827,0.434909391,0.470808873,0.582404521,0.540246577,0.406395609,0.75284103,0.461721085,0.071560208
18171,Indiana,Warren County,IN,0.547313472,0.341666211,0.408312313,0.456574412,0.668198405,0.547905985,0.409162746,0.747583911,0.483649078,0.065428282
18173,Indiana,Warrick County,IN,0.510038813,0.560777591,0.580000441,0.586757946,0.602238716,0.476932415,0.402801016,0.78974581,0.516932314,0.076724601
18175,Indiana,Washington County,IN,0.453642693,0.498060018,0.437355974,0.518364756,0.535409278,0.453489935,0.341485471,0.75276308,0.461703304,0.071583262
18177,Indiana,Wayne County,IN,0.500184911,0.572637263,0.420005492,0.487319434,0.41687048,0.544506217,0.372689149,0.745102743,0.415592015,0.076724601
18179,Indiana,Wells County,IN,0.524869382,0.461213929,0.512816574,0.459677529,0.619717618,0.523219614,0.397046272,0.75646682,0.470967062,0.071307588
18181,Indiana,White County,IN,0.50456975,0.469627395,0.447551491,0.510593464,0.584385837,0.530321346,0.383885816,0.760818134,0.477016209,0.071884324
18183,Indiana,Whitley County,IN,0.503058089,0.438333075,0.515428948,0.556158335,0.646917598,0.526041385,0.391163233,0.777570705,0.518395898,0.070807662
19001,Iowa,Adair County,IA,0.574438413,0.401294365,0.502111608,0.449501674,0.560931054,0.630462479,0.425816697,0.74127476,0.445355669,0.069938446
19003,Iowa,Adams County,IA,0.559463675,0.331487528,0.40495646,0.297291664,0.567638971,0.68476976,0.394300549,0.70478311,0.394603516,0.065660297
19005,Iowa,Allamakee County,IA,0.553059001,0.417760463,0.507534329,0.397787943,0.557351881,0.585786255,0.403963212,0.730416123,0.426348926,0.06932744
19007,Iowa,Appanoose County,IA,0.52490267,0.420574783,0.457946801,0.364786897,0.438632036,0.509635217,0.367155196,0.699472906,0.377949613,0.066905885
19009,Iowa,Audubon County,IA,0.584763742,0.361876405,0.551710491,0.333430844,0.48195001,0.750665453,0.414095888,0.70814221,0.382154225,0.06864209
19011,Iowa,Benton County,IA,0.5456183,0.4796053,0.506297375,0.398463165,0.60228834,0.58861717,0.408831615,0.749299675,0.444532361,0.07321069
19013,Iowa,Black Hawk County,IA,0.5212139,0.634117662,0.486676019,0.538137195,0.533074465,0.458371218,0.405214347,0.777443478,0.474279091,0.079696716
19015,Iowa,Boone County,IA,0.555347765,0.504844411,0.48271307,0.487680355,0.606732463,0.469737232,0.424048073,0.763572125,0.478055998,0.072994233
19017,Iowa,Bremer County,IA,0.595056404,0.47936133,0.386270365,0.449167928,0.649252661,0.60159204,0.457813767,0.769361969,0.480604468,0.074737452
19019,Iowa,Buchanan County,IA,0.540716697,0.458050794,0.477564218,0.471560924,0.548802942,0.464489309,0.400886208,0.741397871,0.448929913,0.069631603
19021,Iowa,Buena Vista County,IA,0.585342598,0.476400335,0.541716412,0.458579049,0.565176638,0.515816424,0.438469701,0.749082166,0.451973736,0.071977468
19023,Iowa,Butler County,IA,0.559486515,0.409039751,0.420015828,0.368695387,0.625770321,0.600991734,0.412471744,0.737232683,0.43958247,0.069500921
19025,Iowa,Calhoun County,IA,0.585074254,0.407731821,0.572096648,0.40723705,0.462413142,0.562305885,0.416867821,0.712504128,0.398450345,0.067866354
19027,Iowa,Carroll County,IA,0.604081035,0.432385372,0.524943577,0.54008452,0.57925885,0.589856591,0.462594748,0.765782604,0.486610143,0.072094239
19029,Iowa,Cass County,IA,0.584999627,0.429033344,0.556679912,0.348001967,0.51489607,0.603121038,0.420249722,0.718376052,0.397846529,0.069894446
19031,Iowa,Cedar County,IA,0.585746111,0.458848945,0.546222321,0.391599904,0.724043156,0.562428664,0.449203505,0.766891145,0.48570005,0.072779052
19033,Iowa,Cerro Gordo County,IA,0.592825138,0.51936841,0.543688634,0.504875752,0.505989572,0.528378456,0.447378903,0.754655756,0.449508118,0.074637032
19035,Iowa,Cherokee County,IA,0.591072685,0.422596444,0.576365544,0.398226331,0.522709946,0.600735261,0.429787165,0.727130819,0.415930767,0.069960467
19037,Iowa,Chickasaw County,IA,0.571317874,0.447943612,0.577637227,0.444956046,0.59093761,0.64638675,0.43123961,0.754815541,0.45656741,0.073114329
19039,Iowa,Clarke County,IA,0.541902339,0.399850783,0.530353072,0.453351056,0.561451528,0.530896622,0.397950996,0.734359251,0.445214498,0.067556839
19041,Iowa,Clay County,IA,0.570779496,0.458447809,0.61558164,0.485259931,0.534732308,0.552647808,0.426690019,0.747556669,0.450187783,0.071629415
19043,Iowa,Clayton County,IA,0.541321649,0.448352419,0.600156066,0.45511921,0.550802581,0.565094103,0.40243467,0.743429846,0.444648028,0.070965968
19045,Iowa,Clinton County,IA,0.560639714,0.545875011,0.413043319,0.531799943,0.530378978,0.479060527,0.428612378,0.764505917,0.46799076,0.075294627
19047,Iowa,Crawford County,IA,0.584142338,0.430443307,0.438150599,0.402872822,0.399962535,0.425907847,0.406334945,0.695609474,0.377764772,0.06593307
19049,Iowa,Dallas County,IA,0.563663475,0.555378846,0.498123759,0.661287932,0.682341513,0.372241639,0.460405439,0.81680907,0.583377934,0.075730894
19051,Iowa,Davis County,IA,0.440491037,0.395689767,0.540811633,0.394190661,0.46933224,0.502541487,0.309622764,0.702903664,0.393923491,0.065351307
19053,Iowa,Decatur County,IA,0.493076351,0.371017419,0.462951826,0.367276253,0.436735516,0.515739363,0.339844504,0.689233023,0.375527647,0.063977669
19055,Iowa,Delaware County,IA,0.55846406,0.447952472,0.619801291,0.437450285,0.599046604,0.518286096,0.41684213,0.746408157,0.455043489,0.070359229
19057,Iowa,Des Moines County,IA,0.532372625,0.515103212,0.48503141,0.470488156,0.484579212,0.507439044,0.39507998,0.74211175,0.429502429,0.073258966
19059,Iowa,Dickinson County,IA,0.597270863,0.44238229,0.610639035,0.549112914,0.557973268,0.60240709,0.45722382,0.765521723,0.482408221,0.072755221
19061,Iowa,Dubuque County,IA,0.565528687,0.59433563,0.541550469,0.524836002,0.567957388,0.549934944,0.441770831,0.781164319,0.482140882,0.079725312
19063,Iowa,Emmet County,IA,0.565141975,0.414598713,0.662217408,0.395859348,0.479762114,0.589629312,0.404875444,0.716413684,0.400742215,0.068748281
19065,Iowa,Fayette County,IA,0.578610018,0.437150267,0.370049934,0.366573589,0.513718341,0.468770555,0.412618141,0.713119594,0.401903608,0.067680306
19067,Iowa,Floyd County,IA,0.55883503,0.442068305,0.443132808,0.438000343,0.492208147,0.589516489,0.408378836,0.730768141,0.41932073,0.070672533
19069,Iowa,Franklin County,IA,0.579633812,0.41214419,0.526326002,0.380758863,0.527858815,0.518823657,0.415538182,0.716897761,0.410336646,0.067454294
19071,Iowa,Fremont County,IA,0.546756594,0.372583991,0.639136371,0.359961123,0.523796111,0.583320197,0.387522348,0.708765751,0.401055683,0.06608996
19073,Iowa,Greene County,IA,0.576408966,0.397772173,0.574811137,0.464797147,0.553304572,0.58751517,0.426107138,0.739244466,0.447376839,0.068897502
19075,Iowa,Grundy County,IA,0.583331586,0.41885045,0.523885685,0.372252195,0.628164265,0.57121887,0.430875263,0.73864552,0.441979561,0.069675273
19077,Iowa,Guthrie County,IA,0.569153189,0.414489283,0.57742015,0.44012092,0.520562732,0.622752483,0.41760295,0.733726802,0.428697812,0.07007078
19079,Iowa,Hamilton County,IA,0.528928749,0.451080792,0.505202536,0.439489684,0.55058552,0.5151941,0.390164129,0.737649691,0.438572417,0.069960467
19081,Iowa,Hancock County,IA,0.587403389,0.40844838,0.478288347,0.427797994,0.60634897,0.682786585,0.44109455,0.750922719,0.454924288,0.071814623
19083,Iowa,Hardin County,IA,0.583090976,0.457686236,0.519346676,0.470498901,0.625837659,0.574093081,0.445246372,0.763596747,0.478425292,0.072779052
19085,Iowa,Harrison County,IA,0.55443721,0.431599393,0.492267321,0.373176557,0.597440467,0.571797634,0.407400698,0.734800427,0.432014756,0.069982502
19087,Iowa,Henry County,IA,0.532942138,0.457056474,0.478144076,0.473418848,0.541654091,0.552344905,0.397372348,0.745620059,0.447986614,0.071216168
19089,Iowa,Howard County,IA,0.55556235,0.408411339,0.507870288,0.348348126,0.570241642,0.53218757,0.39918948,0.718532277,0.413300534,0.067474778
19091,Iowa,Humboldt County,IA,0.566723729,0.388606755,0.601285871,0.363815883,0.507475279,0.570974153,0.401988864,0.709320687,0.397982932,0.066825397
19093,Iowa,Ida County,IA,0.6413044,0.371517713,0.676987452,0.376705889,0.499387557,0.583760604,0.454888799,0.70931807,0.399652162,0.066605049
19095,Iowa,Iowa County,IA,0.607851325,0.428628346,0.489164043,0.466454169,0.639257563,0.530623739,0.461075635,0.758533568,0.480463354,0.070426131
19097,Iowa,Jackson County,IA,0.554656989,0.418716908,0.543144632,0.475138247,0.547684167,0.581148724,0.412008206,0.742816216,0.449635093,0.069828549
19099,Iowa,Jasper County,IA,0.53670805,0.508398789,0.514212612,0.48338427,0.619760023,0.554298737,0.413478139,0.770396753,0.482323024,0.074863357
19101,Iowa,Jefferson County,IA,0.560304901,0.415208773,0.605561936,0.312631067,0.506183535,0.593292643,0.396245505,0.707196215,0.383506059,0.068430688
19103,Iowa,Johnson County,IA,0.544744644,0.636155627,0.503989744,0.63444275,0.529797059,0.544327892,0.43515778,0.798828929,0.510967321,0.082263771
19105,Iowa,Jones County,IA,0.57421338,0.457259782,0.428623068,0.431117165,0.560694682,0.534874478,0.425535695,0.741075896,0.440132548,0.07098864
19107,Iowa,Keokuk County,IA,0.532590618,0.36285558,0.613674868,0.311178979,0.541045967,0.572822078,0.372934232,0.700226815,0.390552972,0.065007152
19109,Iowa,Kossuth County,IA,0.563064849,0.416514106,0.568296345,0.359619316,0.574913145,0.585815939,0.409198092,0.726733507,0.419587471,0.069197896
19111,Iowa,Lee County,IA,0.530742836,0.5265239,0.507209276,0.456710422,0.520325067,0.495240576,0.396475459,0.747019897,0.43720452,0.073818752
19113,Iowa,Linn County,IA,0.556684732,0.667513738,0.515362747,0.625652826,0.621331213,0.53273352,0.455121083,0.817556251,0.546092384,0.084516715
19115,Iowa,Louisa County,IA,0.551282382,0.416229164,0.408399529,0.448222171,0.583944416,0.588136535,0.410444716,0.744527177,0.452897841,0.069872467
19117,Iowa,Lucas County,IA,0.5428337,0.405484705,0.457564622,0.358476461,0.533179009,0.654530752,0.391533972,0.721277939,0.405855768,0.069414072
19119,Iowa,Lyon County,IA,0.583263362,0.397829521,0.479827898,0.370676135,0.676809699,0.565704373,0.433730959,0.743627986,0.457694523,0.068748281
19121,Iowa,Madison County,IA,0.552609712,0.43565582,0.616814993,0.413545018,0.670100238,0.579688796,0.418435443,0.757198858,0.472453773,0.071239001
19123,Iowa,Mahaska County,IA,0.553757074,0.471055662,0.48655785,0.449586387,0.516077904,0.518770827,0.408332595,0.737385785,0.431448255,0.071147757
19125,Iowa,Marion County,IA,0.581404924,0.522826651,0.518813461,0.512411788,0.629730505,0.524003365,0.452986208,0.779123445,0.498015634,0.075730894
19127,Iowa,Marshall County,IA,0.535596861,0.541087194,0.404303885,0.449638368,0.629899944,0.468127319,0.410279153,0.766022326,0.473810467,0.074812944
19129,Iowa,Mills County,IA,0.57410038,0.450919837,0.556596442,0.492172867,0.651416678,0.584169491,0.443395839,0.772331554,0.496384526,0.072946305
19131,Iowa,Mitchell County,IA,0.562889713,0.387453614,0.611370915,0.299627865,0.63973141,0.677583152,0.410075282,0.72851799,0.420976105,0.069414072
19133,Iowa,Monona County,IA,0.531824959,0.447250882,0.547614441,0.273810725,0.467006814,0.608986507,0.373266857,0.701860361,0.362562534,0.069916439
19135,Iowa,Monroe County,IA,0.54423266,0.396179723,0.510356514,0.341898641,0.560654395,0.548651046,0.388729372,0.71427057,0.407668893,0.066905885
19137,Iowa,Montgomery County,IA,0.557946439,0.394607445,0.517403125,0.425518464,0.49233377,0.586518534,0.401493783,0.719591981,0.413108057,0.067762868
19139,Iowa,Muscatine County,IA,0.528417898,0.503974819,0.511703128,0.500393615,0.603634045,0.482146119,0.404575123,0.765634784,0.481544625,0.073138395
19141,Iowa,O'Brien County,IA,0.570364756,0.391825762,0.524802327,0.400848705,0.523488891,0.631366322,0.412760189,0.723677586,0.415777964,0.068663302
19143,Iowa,Osceola County,IA,0.524547228,0.366722956,0.667328711,0.433394241,0.592194799,0.603475659,0.385396536,0.734722281,0.448224802,0.067006769
19145,Iowa,Page County,IA,0.502996553,0.432933063,0.51749199,0.401797355,0.472968253,0.55743921,0.360359728,0.716425839,0.40029873,0.068812154
19147,Iowa,Palo Alto County,IA,0.603563715,0.462387911,0.578911333,0.338413794,0.582763336,0.619582771,0.444140791,0.735863969,0.41816778,0.072731406
19149,Iowa,Plymouth County,IA,0.579896826,0.488567239,0.564620105,0.473293198,0.652724758,0.536085764,0.447487685,0.77166776,0.490506371,0.073916981
19151,Iowa,Pocahontas County,IA,0.555072369,0.396263228,0.509190615,0.327016405,0.516938221,0.678416451,0.396008528,0.71343585,0.391086022,0.069111802
19153,Iowa,Polk County,IA,0.540959358,0.739039945,0.489405817,0.624125884,0.573731057,0.559153781,0.4421745,0.8173895,0.528339343,0.088312577
19155,Iowa,Pottawattamie County,IA,0.50745349,0.609057553,0.462280642,0.533839727,0.556421709,0.455092955,0.39426408,0.776946238,0.480149989,0.078320213
19157,Iowa,Poweshiek County,IA,0.582411289,0.433760628,0.534270306,0.48461508,0.590342964,0.586635347,0.440546185,0.756417662,0.46957794,0.071491134
19159,Iowa,Ringgold County,IA,0.5248678,0.350366872,0.548273259,0.316508201,0.467652081,0.657909088,0.363137655,0.691864989,0.370619909,0.065351307
19161,Iowa,Sac County,IA,0.579929933,0.401979213,0.564335072,0.338300881,0.597330741,0.55833142,0.41909699,0.72266832,0.419132804,0.067907838
19163,Iowa,Scott County,IA,0.521238226,0.638385331,0.497336274,0.573566248,0.56548551,0.495235646,0.412704281,0.791776698,0.500388663,0.081063278
19165,Iowa,Shelby County,IA,0.592004575,0.43444621,0.602880293,0.453670576,0.556623665,0.615899694,0.441895332,0.746439049,0.446786127,0.071698756
19167,Iowa,Sioux County,IA,0.609876167,0.507504737,0.543047501,0.545660354,0.706855833,0.495551367,0.486900533,0.798359666,0.542732407,0.075448029
19169,Iowa,Story County,IA,0.510477492,0.593168842,0.48128579,0.598303973,0.535884137,0.558704979,0.402176838,0.787844409,0.497349598,0.079696716
19171,Iowa,Tama County,IA,0.55063712,0.490087654,0.405322796,0.362290706,0.586700464,0.555755264,0.407512842,0.740075137,0.427131207,0.07282676
19173,Iowa,Taylor County,IA,0.538759095,0.362060028,0.637870346,0.325669674,0.506034783,0.574123088,0.375382372,0.696753662,0.384384095,0.064893237
19175,Iowa,Union County,IA,0.589157647,0.450180009,0.549459866,0.435012807,0.55341019,0.577502877,0.437398318,0.742413037,0.439356433,0.071560208
19177,Iowa,Van Buren County,IA,0.514262897,0.2436107,0.61429443,0.263041392,0.561504693,0.564745711,0.343343032,0.667641072,0.376014329,0.057399753
19179,Iowa,Wapello County,IA,0.50100446,0.528845048,0.439165714,0.41943471,0.491291933,0.5079342,0.369128516,0.736776907,0.415392385,0.073647479
19181,Iowa,Warren County,IA,0.550965797,0.552154805,0.408029992,0.537470484,0.686825766,0.455767737,0.438093703,0.795137748,0.531322064,0.076355479
19183,Iowa,Washington County,IA,0.554192847,0.444942117,0.607738308,0.449140482,0.626677562,0.559992542,0.418968132,0.755997004,0.469709123,0.071307588
19185,Iowa,Wayne County,IA,0.521635867,0.353958603,0.511270089,0.29873483,0.503695862,0.523448798,0.357926367,0.686161343,0.374587169,0.063195234
19187,Iowa,Webster County,IA,0.561987098,0.469966989,0.474100187,0.408912287,0.507810401,0.471949055,0.407807147,0.725652151,0.414830894,0.069850501
19189,Iowa,Winnebago County,IA,0.587678922,0.463337138,0.59875473,0.451230957,0.57522009,0.631526113,0.443744468,0.755079775,0.453874085,0.073769736
19191,Iowa,Winneshiek County,IA,0.591589623,0.456666301,0.454505539,0.456189931,0.696868134,0.54439922,0.457341382,0.773072015,0.500039889,0.072636301
19193,Iowa,Woodbury County,IA,0.512459235,0.586405014,0.513858029,0.470595201,0.54796766,0.501400693,0.391356799,0.763683768,0.453914332,0.077473656
19195,Iowa,Worth County,IA,0.569966567,0.408688183,0.730680615,0.371324647,0.590519444,0.621111458,0.417677055,0.732809745,0.428817703,0.069718997
19197,Iowa,Wright County,IA,0.569117105,0.419103435,0.533295187,0.333979496,0.498390425,0.511777591,0.400949938,0.70451219,0.386856902,0.067168816
20001,Kansas,Allen County,KS,0.524954213,0.436596077,0.574616486,0.426979737,0.501666106,0.483801216,0.379008922,0.721984723,0.416992965,0.068095141
20003,Kansas,Anderson County,KS,0.466187952,0.389130662,0.575704161,0.38586406,0.560249546,0.547537377,0.335212312,0.719049712,0.420661583,0.066287125
20005,Kansas,Atchison County,KS,0.551002588,0.447846611,0.533279968,0.340979469,0.468030311,0.542234724,0.390286262,0.708320197,0.381460623,0.069219453
20007,Kansas,Barber County,KS,0.60235284,0.331966895,0.557319355,0.372476964,0.488863757,0.575264028,0.419898964,0.697098007,0.392661307,0.063739083
20009,Kansas,Barton County,KS,0.560580304,0.486010008,0.585621134,0.452365883,0.497827144,0.547519327,0.414398878,0.739231962,0.427355361,0.072494109
20011,Kansas,Bourbon County,KS,0.497129092,0.411915097,0.536498209,0.425461418,0.462580142,0.526488673,0.354235167,0.712561733,0.403083978,0.067087695
20013,Kansas,Brown County,KS,0.58211613,0.446423151,0.536354058,0.358954292,0.511398081,0.43840576,0.413893797,0.711015854,0.398900986,0.067536305
20015,Kansas,Butler County,KS,0.481228895,0.583022166,0.521844701,0.552006581,0.629821377,0.454009426,0.380099577,0.789851941,0.514374497,0.077311915
20017,Kansas,Chase County,KS,0.550332641,0.191113613,0.611449705,0.418132036,0.509487876,0.732397279,0.379621813,0.689804284,0.408280082,0.058672945
20019,Kansas,Chautauqua County,KS,0.571597576,0.332622532,0.591296228,0.323839069,0.418789354,0.465907948,0.381492052,0.667413699,0.356297033,0.060559947
20021,Kansas,Cherokee County,KS,0.477019992,0.484888346,0.377210541,0.455279754,0.524358002,0.499224838,0.352990356,0.739990698,0.435823157,0.071284711
20023,Kansas,Cheyenne County,KS,0.518996692,0.32766345,0.672653632,0.334358372,0.575272683,0.63969954,0.367176863,0.70747438,0.407489801,0.064497662
20025,Kansas,Clark County,KS,0.509965477,0.30755695,NaN,0.31036632,0.541300718,0.545482129,0.349762889,0.685856014,0.387157579,0.061075988
20027,Kansas,Clay County,KS,0.566753638,0.383773363,0.520353254,0.379570793,0.51054284,0.617201737,0.405217156,0.714979364,0.404213851,0.067618516
20029,Kansas,Cloud County,KS,0.575687976,0.344318771,0.499650061,0.364518132,0.524925642,0.584730483,0.405780778,0.704862347,0.401855584,0.064704265
20031,Kansas,Coffey County,KS,0.577020549,0.427643408,0.47547124,0.494992831,0.5712848,0.601359109,0.435391957,0.754551909,0.466236221,0.07133048
20033,Kansas,Comanche County,KS,0.578696823,0.169805787,0.642957245,0.405113095,0.57138007,0.519260132,0.392719279,0.678626982,0.421218489,0.053450672
20035,Kansas,Cowley County,KS,0.478740553,0.539550568,0.374432085,0.452835541,0.505861429,0.514095973,0.357385361,0.74651157,0.431337738,0.074536882
20037,Kansas,Crawford County,KS,0.493059795,0.512540238,0.499912134,0.481172792,0.449717429,0.457409724,0.362052637,0.734297625,0.420567025,0.071930866
20039,Kansas,Decatur County,KS,0.547477962,0.325271471,0.72183598,0.318067179,0.372240522,0.710915222,0.370032429,0.675885524,0.344261604,0.06442286
20041,Kansas,Dickinson County,KS,0.544139203,0.465410814,0.545365123,0.37363771,0.555424184,0.520537578,0.397208074,0.729975109,0.419027177,0.070560319
20043,Kansas,Doniphan County,KS,0.554993835,0.408286913,0.486937208,0.444262929,0.585964925,0.477792724,0.408213488,0.735527969,0.450530825,0.067148518
20045,Kansas,Douglas County,KS,0.52013619,0.613401,0.511713075,0.681687236,0.518233104,0.495103723,0.416000337,0.79979118,0.523686972,0.08012782
20047,Kansas,Edwards County,KS,0.543255795,0.337646961,NaN,0.234623384,0.547873381,0.495406146,0.367985534,0.677370657,0.367898592,0.061635075
20049,Kansas,Elk County,KS,0.444307579,0.296909009,0.469590843,0.324130058,0.48346565,0.556414882,0.299931536,0.675053837,0.372847185,0.060003901
20051,Kansas,Ellis County,KS,0.511316193,0.510750089,0.598817944,0.493834992,0.533331015,0.527139529,0.385934592,0.754786564,0.454041184,0.073745252
20053,Kansas,Ellsworth County,KS,0.588444215,0.357728454,0.567660026,0.370790764,0.586985127,0.454182109,0.418130699,0.710569818,0.423182684,0.063267211
20055,Kansas,Finney County,KS,0.506340108,0.536801731,0.545637067,0.543159403,0.599366031,0.367091576,0.390623043,0.771463758,0.496191314,0.072922364
20057,Kansas,Ford County,KS,0.492414564,0.5157795,0.412774232,0.495111568,0.574662299,0.393156085,0.372111331,0.755687094,0.46796553,0.071745058
20059,Kansas,Franklin County,KS,0.49331392,0.493267753,0.419840147,0.466175279,0.57943864,0.513688175,0.372074533,0.754234814,0.459551711,0.072517769
20061,Kansas,Geary County,KS,0.453058329,0.529208859,0.316947758,0.481840433,0.638076304,0.386281199,0.347364602,0.766710553,0.486958137,0.072588842
20063,Kansas,Gove County,KS,0.583139919,0.277898856,0.77240796,0.365899344,0.534676399,0.656333881,0.407551849,0.698892041,0.403230147,0.062431707
20065,Kansas,Graham County,KS,0.601716848,0.314065058,0.80594065,0.261307713,0.494803012,0.592450678,0.406891573,0.676217683,0.360962942,0.062256779
20067,Kansas,Grant County,KS,0.547545057,0.245586264,0.421250948,0.511678455,0.633614665,0.251346551,0.389922902,0.712129343,0.48347867,0.053169286
20069,Kansas,Gray County,KS,0.546054905,0.398240274,0.591556881,0.507041297,0.688680896,0.444715451,0.418204203,0.76586475,0.513174358,0.067087695
20071,Kansas,Greeley County,KS,0.607017909,0.146510175,NaN,0.318439471,0.60043879,0.641658261,0.408256983,0.672561678,0.402753328,0.05459323
20073,Kansas,Greenwood County,KS,0.565191799,0.461424827,0.594020266,0.323180411,0.45402765,0.538289324,0.398950779,0.705867954,0.372988661,0.069784687
20075,Kansas,Hamilton County,KS,0.526562779,0.307890744,0.598341879,0.356281085,0.627245858,0.311653708,0.365531895,0.694184832,0.427279219,0.057340502
20077,Kansas,Harper County,KS,0.572818926,0.331413092,0.639317513,0.344236978,0.477100936,0.497672359,0.391320042,0.683147892,0.379235355,0.061635075
20079,Kansas,Harvey County,KS,0.549625065,0.535738373,0.487411796,0.488056515,0.580648149,0.478246678,0.419895739,0.763967595,0.469847427,0.074712322
20081,Kansas,Haskell County,KS,0.532532093,0.362479541,0.56223413,0.559911758,0.658337393,0.468524284,0.408129536,0.766394255,0.521289032,0.065602139
20083,Kansas,Hodgeman County,KS,0.54400297,0.313724952,0.723426495,0.404866805,0.547335269,0.648035874,0.388462327,0.71408126,0.421233915,0.064404187
20085,Kansas,Jackson County,KS,0.550436424,0.43039032,0.582974081,0.415748341,0.626300982,0.567289055,0.411433604,0.747467984,0.456793629,0.070336956
20087,Kansas,Jefferson County,KS,0.546234356,0.458816126,0.505802387,0.482899087,0.707745064,0.530503183,0.425660017,0.779262622,0.514610035,0.072376041
20089,Kansas,Jewell County,KS,0.568918841,0.318181724,0.633714854,0.280701276,0.449670679,0.591129675,0.382356548,0.672075735,0.353639741,0.062117541
20091,Kansas,Johnson County,KS,0.586417737,0.754826247,0.534525489,0.704789266,0.654160006,0.439953085,0.495191626,0.844434938,0.598105328,0.088347692
20093,Kansas,Kearny County,KS,0.575025307,0.165856657,0.632371871,0.451993475,0.55214338,0.297967062,0.381781196,0.663938076,0.427474423,0.048229747
20095,Kansas,Kingman County,KS,0.534051342,0.372622431,0.575435406,0.367919089,0.564974207,0.588080626,0.383236305,0.71760199,0.416740207,0.066445707
